"","inventory_date","inventory_start_time","plot_key","initials_of_nearest_road","new_plot_key","crew","area_of_ranch","short_description_of_treament","any_other_description_of_treatment","treatment_year","weather","inventory_end_time","x","y","what_is_the_percent_slope_nearest_integer","are_there_trees_present","are_there_seedlings_present","are_there_saplings_present","any_notes_about_site","alive_or_dead","crown_height_m","crown_light_exposure","crown_position","dbh_cm_tree","epicormic_growth_present","percent_dieback","total_height_m_tree","tree_species","what_if_any_disease_damage_present","size_class","dbh_cm_sapling","total_height_m_sapling","number_of_seedlings","browse_count","other_count","sprucebudworm_count","mechanicaldamage_count","defoliation_count","aspenbud_count","galls_count","douglasfiradelgid_count","browse_presence","insect_presence","other_damage_presence","no_damage_presence"
"457","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",7.4,5,2,18,"Yes",25,9.3,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"458","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",3.4,2,3,11,"Yes",15,5.1,"PSME","canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"459","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",5.2,5,2,18,"Yes",10,8.2,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"460","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",3.8,2,3,10.5,"Yes",10,5.3,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"461","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",4.1,2,3,12,"Yes",15,6.6,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"462","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",7.1,5,2,20.5,"Yes",15,11.7,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"463","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",4.9,4,2,17,"Yes",10,8,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"464","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",5.9,3,2,16,"Yes",20,7.3,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"465","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",5.2,4,2,15,"Yes",10,8.5,"PSME","canker,mechanicaldamage,sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"466","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",3.2,2,3,11,"No",5,6.9,"PIFL","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"467","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",6.6,4,2,16,"Yes",10,9.3,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"468","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",4.2,4,3,10.5,"Yes",15,7.3,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"469","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",7.1,4,2,17.5,"Yes",15,8.8,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"470","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",4.8,4,3,11,"Yes",10,6.4,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"471","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",5.7,5,3,13,"Yes",20,7.3,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"472","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",3.7,4,3,11,"Yes",10,5,"ABCO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"473","6/16/2023 6:00:00 PM","09:13","100","TTCS","FM_TTCS_100_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:13",-105.3038514779,37.4187664362019,45,"Yes","Yes","Yes","In a skid","living",7,4,2,22,"Yes",10,9.8,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"474","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",3,4,2,12.5,"No",10,4.3,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"475","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.6,3,2,13,"No",15,2.9,"PIED","canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"476","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",1.1,2,2,12.5,"No",10,3.5,"PIED","barkbeetle,mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"477","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2,3,2,14.5,"No",15,3.5,"PIED","canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"478","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",1.5,4,2,17,"No",10,4.3,"PIED","barkbeetle,canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"479","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",1.1,3,2,16.5,"No",20,4.3,"PIED","mechanicaldamage,canker,barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"480","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",1.6,2,3,10.5,"No",10,2.9,"PIED","canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"481","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",1.2,3,2,10.5,"No",20,3.4,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"482","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.7,4,2,12.5,"No",15,4.1,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"483","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.4,4,2,15,"No",15,3.7,"PIED","canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"484","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",3.5,4,2,16.5,"No",15,5.5,"PIED","canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"485","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",3.3,3,2,17.5,"No",20,4.7,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"486","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2,4,2,19.5,"No",30,4.8,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"487","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",0.7,1,3,10.5,"No",25,3.5,"PIED","mechanicaldamage,canker,sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"488","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",0.8,4,3,16.5,"No",30,3.4,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"489","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.8,3,2,16.5,"No",15,4.8,"PIED","canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"490","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",3.3,3,2,18.5,"Yes",10,4.4,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"491","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",3.8,4,2,10.5,"No",15,3.9,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"492","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",3.8,3,2,20.5,"No",25,4,"PIED","canker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"493","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",3.5,1,2,10.5,"No",15,3.6,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"494","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.2,1,2,12.5,"No",20,3.4,"PIED","mechanicaldamage,canker,barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"495","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",1,1,3,11,"No",15,2.1,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"496","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.8,2,2,15,"Yes",10,3.2,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"497","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",3,4,2,17.5,"Yes",15,4.6,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"498","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.2,2,2,12.5,"No",15,3.9,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"499","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.4,4,2,19,"No",15,4.8,"PIED","mechanicaldamage,barkbeetle,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"500","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",1.2,0,3,11.5,"No",10,2.4,"PIED","canker,barkbeetle,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"501","6/16/2023 6:00:00 PM","10:48","99","TTCS","FM_TTCS_99_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"sunny","10:48",-105.303129293123,37.421368472313,45,"Yes","Yes","No","","living",2.1,2,2,10.5,"Yes",15,3.8,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"502","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",9.4,5,4,27.5,"No",25,11.4,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"503","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",6.5,4,2,19,"No",10,9.8,"PSME","mechanicaldamage,canker,sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"504","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",8.5,4,2,20.5,"No",20,10.6,"PSME","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"505","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",10.5,5,4,39,"No",20,14.2,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"506","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",10,5,4,40.5,"No",5,15,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"507","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",7.5,5,4,21,"Yes",10,9.2,"PSME","mistletoe","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"508","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",7.5,4,2,30,"No",10,10,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"509","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",8.9,4,2,22.5,"Yes",5,11.3,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"510","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",4.9,3,2,18,"Yes",15,9,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"511","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",4.6,3,2,20.5,"No",5,10.8,"PSME","sapsucker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"512","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",3.7,3,2,21,"Yes",15,9.3,"PSME","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"513","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",2.8,4,3,11.5,"Yes",20,6.4,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"514","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","dead",NA,NA,NA,12,"",NA,5.9,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"515","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",6.7,5,4,17.5,"No",10,9.8,"PSME","mechanicaldamage,sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"516","6/16/2023 6:00:00 PM","13:22","94","H","FM_H_94_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"partly_cloudy","13:22",-105.300438031652,37.4266647035605,25,"Yes","No","No","","living",6.5,5,4,31,"No",20,11.5,"PIPO","mechanicaldamage,sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"517","6/16/2023 6:00:00 PM","14:21","98","CSTT","FM_CSTT_98_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"overcast","14:21",-105.296858036989,37.4241004279232,21,"Yes","No","No","","living",8.3,5,2,25.5,"No",20,11.1,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"518","6/16/2023 6:00:00 PM","14:21","98","CSTT","FM_CSTT_98_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"overcast","14:21",-105.296858036989,37.4241004279232,21,"Yes","No","No","","living",8.6,5,4,29,"No",10,11.8,"PSME","sapsucker,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"519","6/16/2023 6:00:00 PM","14:21","98","CSTT","FM_CSTT_98_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"overcast","14:21",-105.296858036989,37.4241004279232,21,"Yes","No","No","","living",6.4,5,2,20,"No",20,10.1,"PSME","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"520","6/16/2023 6:00:00 PM","14:21","98","CSTT","FM_CSTT_98_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"overcast","14:21",-105.296858036989,37.4241004279232,21,"Yes","No","No","","living",6.4,5,2,29,"No",5,11.9,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"521","6/16/2023 6:00:00 PM","14:21","98","CSTT","FM_CSTT_98_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"overcast","14:21",-105.296858036989,37.4241004279232,21,"Yes","No","No","","living",8.4,5,4,25,"No",15,12.4,"PSME","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"522","6/16/2023 6:00:00 PM","14:21","98","CSTT","FM_CSTT_98_2023","JC,RM,TM","Cat_Springs","UNKNOWN","",2018,"overcast","14:21",-105.296858036989,37.4241004279232,21,"Yes","No","No","","living",5.1,5,4,21,"Yes",10,8.4,"ABCO","sapsucker,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"523","6/20/2023 6:00:00 PM","09:03","97","UCSTT","FM_UCSTT_97_2023","JC,ML,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:03",-105.290021672943,37.4210847448906,18,"Yes","Yes","No","","living",5.1,5,4,27,"No",5,10.1,"POTR","browse,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"524","6/20/2023 6:00:00 PM","09:03","97","UCSTT","FM_UCSTT_97_2023","JC,ML,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:03",-105.290021672943,37.4210847448906,18,"Yes","Yes","No","","living",3.3,5,4,30.5,"No",15,12.5,"PIPO","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"525","6/20/2023 6:00:00 PM","09:03","97","UCSTT","FM_UCSTT_97_2023","JC,ML,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:03",-105.290021672943,37.4210847448906,18,"Yes","Yes","No","","living",6.9,5,4,38,"No",15,15.3,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"526","6/20/2023 6:00:00 PM","09:03","97","UCSTT","FM_UCSTT_97_2023","JC,ML,TM","Cat_Springs","UNKNOWN","",2018,"sunny","09:03",-105.290021672943,37.4210847448906,18,"Yes","Yes","No","","living",3.9,5,4,25.5,"No",20,11.9,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
