"row_id","year","day","month","crew","crew_size","start_time","end_time","minutes","person_minutes","area","plot","road_initials","point_num","treatment_type_short","treatment_type_long","treatment_year","weather","slope","lat","long","tree_id","species","living_dead","dbh","total_height_m","crown_height_m","live_crown_ratio","crown_dieback_percent","insect_disease","browsing_damage","light_exposure","crown_position","notes"
522,2022,17,6,"GT, SA, TM",3,1319,".",NA,NA,"Lakehouse","FM_BATCH_59","BATCH",59,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"cloudy","16.9",37.524323,105.402533,8,"PIPO","L",29.9,13.1,10.4,79.38931298,0,"Y","N",4,2,""
523,2022,17,6,"GT, SA, TM",3,1319,".",NA,NA,"Lakehouse","FM_BATCH_59","BATCH",59,"THIN FROM BELOW","thin from below, retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and MistletoE",2019,"cloudy","16.9",37.524323,105.402533,9,"PIPO","L",35.1,10.2,6.5,63.7254902,0,"N","Y",5,4,""
524,2022,21,6,"KV, ES, TM",3,928,"1044",76,228,"Lakehouse","FM_BATCH_64","BATCH",64,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","15.4",37.524276,105.40859,1,"PSME","L",34,13.6,9.7,71.3,40,"N","N",5,4,""
525,2022,21,6,"KV, ES, TM",3,928,"1044",76,228,"Lakehouse","FM_BATCH_64","BATCH",64,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","15.4",37.524276,105.40859,2,"PIPO","L",40,13,9.8,75.4,10,"N","N",5,4,""
526,2022,21,6,"KV, ES, TM",3,928,"1044",76,228,"Lakehouse","FM_BATCH_64","BATCH",64,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","15.4",37.524276,105.40859,3,"PSME","L",50,16.3,10.4,63.8,40,"Y","N",5,4,"SPLIT IN BARK"
527,2022,21,6,"KV, ES, TM",3,928,"1044",76,228,"Lakehouse","FM_BATCH_64","BATCH",64,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","15.4",37.524276,105.40859,4,"PSME","L",48,15.6,13.3,85.3,20,"N","N",5,4,""
528,2022,21,6,"KV, ES, TM",3,928,"1044",76,228,"Lakehouse","FM_BATCH_64","BATCH",64,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","15.4",37.524276,105.40859,5,"PSME","L",41,12.5,9.7,77.6,10,"N","N",5,4,""
529,2022,21,6,"KV, ES, TM",3,928,"1044",76,228,"Lakehouse","FM_BATCH_64","BATCH",64,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","15.4",37.524276,105.40859,6,"PIPO","L",42,13.6,10.1,74.3,20,"N","N",5,4,""
530,2022,21,6,"KV, ES, TM",3,1130,"1152",22,66,"Lakehouse","FM_BATCH_62","BATCH",62,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","6.6",37.523861,105.405154,1,"PSME","L",49,14.8,10.8,73,10,"N","N",5,4,"MECHANICAL DAMAGE"
531,2022,21,6,"KV, ES, TM",3,1130,"1152",22,66,"Lakehouse","FM_BATCH_62","BATCH",62,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","6.6",37.523861,105.405154,2,"PIPO","L",44,17.8,12.7,71.3,10,"Y","N",5,4,""
532,2022,21,6,"KV, ES, TM",3,1130,"1152",22,66,"Lakehouse","FM_BATCH_62","BATCH",62,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","6.6",37.523861,105.405154,3,"PIPO","L",50,16.5,12,72.7,10,"N","N",5,4,""
533,2022,21,6,"KV, ES, TM",3,1130,"1152",22,66,"Lakehouse","FM_BATCH_62","BATCH",62,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","6.6",37.523861,105.405154,4,"PSME","L",34,16.8,16.5,98.2,20,"Y","Y",5,4,"MECHANICAL DAMAGE"
534,2022,21,6,"KV, ES, TM",3,1130,"1152",22,66,"Lakehouse","FM_BATCH_62","BATCH",62,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","6.6",37.523861,105.405154,5,"PIPO","L",49,20.2,14.2,70.3,10,"N","N",5,4,""
535,2022,21,6,"KV, ES, TM",3,1130,"1152",22,66,"Lakehouse","FM_BATCH_62","BATCH",62,"THIN FROM BELOW","THIN FROM BELOW. RETAIN HEALTHY PIPO AND PSME. REMOVE ALL ABCO AND MISTLETOE",2019,"OVERCAST, WINDY, COLD","6.6",37.523861,105.405154,6,"PIPO","L",62,21.4,15,70.1,10,"N","N",5,4,""
536,2022,21,6,"KV, ES, TM",3,1439,NA,NA,NA,"Burn 2018","FM_CS_78","CS",78,"UNKNOWN","UNKNOWN",2016,"OVERCAST, WINDY, COLD","11.8",37.491918,105.26331,1,"PSME","D",12,4.1,NA,NA,NA,"N","N",NA,NA,"DEATH BY FIRE"
537,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_76","CS",76,"UNKNOWN","UNKNOWN",2016,"cold, overcast","6.7",37.493067,105.262435,1,"PIPO","L",20,6.7,4.4,65.67164179,0,"N","N",5,2,"THIS AND THE ONE BELOW ARE ONE MULTISTEMMED TREE"
538,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_76","CS",76,"UNKNOWN","UNKNOWN",2016,"cold, overcast","6.7",37.493067,105.262435,2,"PIPO","L",24,7.1,4.6,64.78873239,0,"N","N",5,2,"THIS AND THE ONE ABOVE ARE ONE MULTISTEMMED TREE"
539,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_76","CS",76,"UNKNOWN","UNKNOWN",2016,"cold, overcast","6.7",37.493067,105.262435,3,"PIPO","D",21,7.2,NA,NA,NA,"Y","N",NA,NA,""
540,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_76","CS",76,"UNKNOWN","UNKNOWN",2016,"cold, overcast","6.7",37.493067,105.262435,4,"PIPO","L",20,7.7,5,64.93506494,10,"Y","N",5,2,"CODOMINANT WITH SNAG"
541,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_76","CS",76,"UNKNOWN","UNKNOWN",2016,"cold, overcast","6.7",37.493067,105.262435,5,"PSME","D",27,7.3,NA,NA,NA,"Y","N",NA,NA,""
542,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_77","CS",77,"UNKNOWN","UNKNOWN",2016,"cold, overcast","12",37.493067,105.259962,1,"PSME","D",14,7.2,NA,NA,NA,"Y","N",NA,NA,"FIRE DAMAGE"
543,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_77","CS",77,"UNKNOWN","UNKNOWN",2016,"cold, overcast","12",37.493067,105.259962,2,"PSME","D",13,8.5,NA,NA,NA,"N","N",NA,NA,"FIRE DAMAGE"
544,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_77","CS",77,"UNKNOWN","UNKNOWN",2016,"cold, overcast","12",37.493067,105.259962,3,"PSME","D",16,5.1,NA,NA,NA,"N","N",NA,NA,"FIRE DAMAGE"
545,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_77","CS",77,"UNKNOWN","UNKNOWN",2016,"cold, overcast","12",37.493067,105.259962,4,"POTR","D",24,10.2,NA,NA,NA,"N","N",NA,NA,"FIRE DAMAGE"
546,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_77","CS",77,"UNKNOWN","UNKNOWN",2016,"cold, overcast","12",37.493067,105.259962,5,"PSME","D",12,6.5,NA,NA,NA,"Y","N",NA,NA,"FIRE DAMAGE"
547,2022,22,6,"KV, ES, TM",3,1128,"1140",12,36,"Burn 2018","FM_CS_77","CS",77,"UNKNOWN","UNKNOWN",2016,"cold, overcast","12",37.493067,105.259962,6,"POTR","D",11,5.1,NA,NA,NA,"N","Y",NA,NA,"ELK CHEWS, FIRE DAMAGE"
548,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,1,"PIPO","D",19,5.7,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
549,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,2,"PSME","D",15,4.1,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
550,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,3,"PSME","D",22,6.7,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
551,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,4,"PSME","D",19,4.8,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
552,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,5,"PSME","D",11,4.3,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
553,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,6,"PSME","D",15,4.2,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
554,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,7,"PSME","D",15,6,NA,NA,NA,"N","Y",NA,NA,"DEATH BY FIRE"
555,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,8,"PSME","D",13,3.6,NA,NA,NA,"N","Y",NA,NA,"DEATH BY FIRE"
556,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,9,"PSME","D",23,7.7,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
557,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,10,"PSME","D",31,7.2,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
558,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,11,"PIPO","D",24,7.2,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
559,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,12,"PSME","D",25,11.1,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
560,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,13,"PSME","D",20,8.6,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
561,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,14,"PIPO","D",13,10.3,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
562,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,15,"PIPO","D",24,11.3,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
563,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,16,"PSME","D",14,6.2,NA,NA,NA,"N","Y",NA,NA,"DEATH BY FIRE"
564,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,17,"PSME","D",18,9,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
565,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,18,"PIPO","D",25,7.2,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
566,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,19,"PSME","D",10,4.5,NA,NA,NA,"N","N",NA,NA,"DEATH BY FIRE"
567,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,20,"PSME","D",18,9.2,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
568,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,21,"PSME","D",16,2.7,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
569,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,22,"PSME","D",24,12.2,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
570,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,23,"PSME","D",14,8,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
571,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,24,"PIPO","D",16,4.7,NA,NA,NA,"N","N",NA,NA,"DEATH BY FIRE"
572,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,25,"PIPO","D",13,4.5,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
573,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,26,"PIPO","D",34,10.6,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
574,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,27,"PIPO","D",23,7.2,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
575,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,28,"PIPO","D",12,3.1,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
576,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,29,"POTR","D",22,6.6,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
577,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,30,"PSME","D",23,7.2,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
578,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,31,"PSME","D",10,3.2,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
579,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,32,"PSME","D",14,5.8,NA,NA,NA,"N","Y",NA,NA,"DEATH BY FIRE"
580,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,33,"PSME","D",14,3.5,NA,NA,NA,"Y","N",NA,NA,"DEATH BY FIRE"
581,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,34,"PSME","D",21,8.4,NA,NA,NA,"Y","Y",NA,NA,"DEATH BY FIRE"
582,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,35,"PSME","D",22,3.9,NA,NA,NA,"N","N",NA,NA,"DEATH BY FIRE"
583,2022,22,6,"KV, ES, TM",3,1303,"1349",46,138,"Burn 2018","FM_LS_74","LS",74,"SHELTERWOOD","shelterwood / mastication",2017,"cloudy","21.8",37.497768,105.26132,36,"PSME","D",15,4.3,NA,NA,NA,"N","Y",NA,NA,"DEATH BY FIRE"
584,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,1,"PIPO","D",40,19.1,NA,NA,NA,"Y","N",NA,NA,""
585,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,2,"PIPO","D",34,14.7,NA,NA,NA,"Y","N",NA,NA,""
586,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,3,"PIPO","D",31,14.7,NA,NA,NA,"Y","N",NA,NA,""
587,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,4,"PIPO","D",44,15.4,NA,NA,NA,"Y","N",NA,NA,""
588,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,5,"PIPO","D",33,12.8,NA,NA,NA,"Y","Y",NA,NA,""
589,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,6,"PICO","D",15,8.3,NA,NA,NA,"Y","Y",NA,NA,""
590,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,7,"PICO","D",18,9.2,NA,NA,NA,"Y","N",NA,NA,""
591,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,8,"PICO","D",12,7.7,NA,NA,NA,"N","N",NA,NA,""
592,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,9,"PIPO","D",29,13.5,NA,NA,NA,"Y","N",NA,NA,""
593,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,10,"PIPO","D",36,14.1,NA,NA,NA,"Y","N",NA,NA,""
594,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,11,"PIPO","D",22,10.3,NA,NA,NA,"Y","N",NA,NA,"NEST IN CAVITY OF THE TREE"
595,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,12,"PICO","D",14,16.9,NA,NA,NA,"Y","N",NA,NA,""
596,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,13,"PICO","D",13,5.6,NA,NA,NA,"Y","Y",NA,NA,""
597,2022,22,6,"KV, ES, TM",3,1452,"1510",18,54,"Burn 2018","FM_CSL_73","CSL",73,"SHELTERWOOD","shelterwood, mastication",2017,"cold, overcast","26.4",37.499954,105.266026,14,"PICO","D",11,5.7,NA,NA,NA,"Y","N",NA,NA,""
598,2022,23,6,"KV, ES, TM",3,918,"926",8,24,"Burn 2018","FM_MWCF_80","MWCF",80,"SHELTERWOOD","shelterwood/thin from below",2016,"windy, overcast","11",37.495566,105.273293,1,"PIPO","D",18,9.6,NA,NA,NA,"N","N",NA,NA,"FIRE, BURNED"
599,2022,23,6,"KV, ES, TM",3,918,"926",8,24,"Burn 2018","FM_MWCF_80","MWCF",80,"SHELTERWOOD","shelterwood/thin from below",2016,"windy, overcast","11",37.495566,105.273293,2,"PSME","D",31,4.5,NA,NA,NA,"Y","N",NA,NA,"FIRE, BURNED"
600,2022,23,6,"KV, ES, TM",3,918,"926",8,24,"Burn 2018","FM_MWCF_80","MWCF",80,"SHELTERWOOD","shelterwood/thin from below",2016,"windy, overcast","11",37.495566,105.273293,3,"PSME","D",40,2.5,NA,NA,NA,"Y","N",NA,NA,"FIRE, SNAPPED AT TRUNK"
601,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12",37.491324,105.276513,1,"PSME","L",42,14.7,12,81.63265306,40,"N","N",4,2,""
602,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12",37.491324,105.276513,2,"PSME","L",34,14.9,10.7,71.81208054,20,"N","N",4,2,""
603,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12",37.491324,105.276513,3,"PSME","L",17,7.7,5.3,68.83116883,70,"N","N",4,3,""
604,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12",37.491324,105.276513,4,"PSME","L",21,9.2,5.7,61.95652174,60,"N","N",5,3,""
605,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12",37.491324,105.276513,5,"PSME","L",18,9.4,3.9,41.4893617,50,"N","N",5,4,"MECHANICAL DAMAGE - TREE FELL ON TOP OF IT"
606,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12,0",37.491324,105.276513,6,"PSME","L",53,17.1,14.1,82.45614035,10,"N","N",5,4,""
607,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12",37.491324,105.276513,7,"PSME","L",31,12.6,9.4,74.6031746,10,"N","N",5,4,""
608,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12",37.491324,105.276513,8,"PSME","L",52,16.2,10.4,64.19753086,30,"N","N",5,4,"FIRE SCAR"
609,2022,23,6,"KV, ES, TM",3,1008,".",NA,NA,"Burn 2018","FM_MWCF_81","MWCF",81,"THIN FROM BELOW","thin from below, remove all white fir and doug fir <14"" DBH and large if sufficient seed trees in the area",2016,"cloudy, cold wind","12",37.491324,105.276513,9,"PSME","L",39,14.5,8.8,60.68965517,10,"Y","N",5,4,"FIRE SCAR"
